movie_ix,movieId
9006,66762
9007,70708
9008,71823
9009,78332
9010,81791
9011,82378
9012,84407
9013,90929
9014,91079
9015,92643
9016,94022
9017,94931
9018,96501
9019,96726
9020,97230
9021,98511
9022,101498
9023,104339
9024,106983
9025,107447
9026,108192
9027,108780
9028,110970
9029,111387
9030,112070
9031,112454
9032,117877
9033,118896
9034,122948
9035,126599
9036,129518
9037,130588
9038,133883
9039,134248
9040,136926
9041,139713
9042,140096
9043,140289
9044,141674
9045,142542
9046,143271
9047,144206
9048,144656
9049,147398
9050,147607
9051,148248
9052,148956
9053,159191
9054,1163
9055,2063
9056,3303
9057,27426
9058,45440
9059,59738
9060,76317
9061,2610
9062,2703
9063,7936
9064,7942
9065,2964
9066,3747
9067,4288
9068,5298
9069,6395
9070,7209
9071,26164
9072,26498
9073,44633
9074,47793
9075,56490
9076,59339
9077,60336
9078,79739
9079,100106
9080,103444
9081,109388
9082,111732
9083,114760
9084,117517
9085,130970
9086,133645
9087,139855
9088,140162
9089,148238
9090,163971
9091,170937
9092,1038
9093,2441
9094,2536
9095,2544
9096,2678
9097,2864
9098,3103
9099,3497
9100,3537
9101,3795
9102,4168
9103,4432
9104,4837
9105,5172
9106,5322
9107,5642
9108,5847
9109,5866
9110,5951
9111,5996
9112,6032
9113,6096
9114,6716
9115,6757
9116,6858
9117,7237
9118,7334
9119,7523
9120,7976
9121,8265
9122,8290
9123,8535
9124,8813
9125,8851
9126,8930
9127,8946
9128,8959
9129,9013
9130,26283
9131,26313
9132,26521
9133,26744
9134,27648
9135,31000
9136,31011
9137,31038
9138,31047
9139,1636
9140,25852
9141,49
9142,1121
9143,1312
9144,1922
9145,2271
9146,2884
9147,3721
9148,3743
9149,3851
9150,4209
9151,4268
9152,4782
9153,4870
9154,4965
9155,5083
9156,5192
9157,5421
9158,5424
9159,5451
9160,5529
9161,5573
9162,5631
9163,5875
9164,5896
9165,6735
9166,8952
9167,175661
9168,179817
9169,180497
9170,4738
9171,7082
9172,7834
9173,8039
9174,31104
9175,31116
9176,52712
9177,53004
9178,59604
9179,1430
9180,6862
9181,8295
9182,3672
9183,3674
9184,5360
9185,6233
9186,6744
9187,7355
9188,7417
9189,1829
9190,4780
9191,5422
9192,1489
9193,5109
9194,7375
9195,55732
9196,73860
9197,96069
9198,120879
9199,120917
9200,169166
9201,174687
9202,174711
9203,6057
9204,7175
9205,65435
9206,87105
9207,408
9208,771
9209,6475
9210,26750
9211,54281
9212,55259
9213,85025
9214,87785
9215,134783
9216,2368
9217,4505
9218,7340
9219,8382
9220,8501
9221,35636
9222,51520
9223,64032
9224,68099
9225,73089
9226,3403
9227,5939
9228,6583
9229,6803
9230,26203
9231,26947
9232,27216
9233,27491
9234,31431
9235,32456
9236,37462
9237,44731
9238,60522
9239,71341
9240,71468
9241,84775
9242,115504
9243,127315
9244,128600
9245,60363
9246,27369
9247,83082
9248,93988
9249,102086
9250,102299
9251,106441
9252,116219
9253,130382
9254,159000
9255,169756
9256,171765
9257,5883
9258,38867
9259,54738
9260,55284
9261,59362
9262,73870
9263,82041
9264,89837
9265,96490
9266,96634
9267,97966
9268,101973
9269,103017
9270,104408
9271,106030
9272,107314
9273,112091
9274,116205
9275,117434
9276,128488
9277,133377
9278,133389
9279,134915
9280,142598
9281,148369
9282,165537
9283,166183
9284,166558
9285,167634
9286,171109
9287,679
9288,803
9289,1545
9290,5814
9291,1581
9292,2489
9293,2584
9294,4035
9295,34326
9296,52321
9297,56715
9298,59869
9299,67695
9300,70726
9301,71248
9302,74573
9303,76210
9304,76738
9305,77629
9306,77667
9307,78679
9308,83976
9309,89047
9310,93297
9311,96592
9312,96667
9313,99305
9314,103736
9315,104321
9316,105420
9317,105954
9318,106200
9319,106841
9320,107052
9321,110828
9322,113696
9323,118702
9324,118866
9325,126399
9326,128512
9327,128975
9328,138208
9329,4828
9330,6035
9331,8197
9332,26003
9333,56001
9334,65894
9335,86502
9336,3963
9337,1008
9338,1725
9339,2086
9340,2103
9341,2498
9342,5143
9343,5237
9344,957
9345,1795
9346,2168
9347,3136
9348,7315
9349,8846
9350,39886
9351,43684
9352,27140
9353,39400
9354,65868
9355,130448
9356,183295
9357,5154
9358,7119
9359,8266
9360,8849
9361,5867
9362,6990
9363,411
9364,4371
9365,5635
9366,5681
9367,5941
9368,6997
9369,7141
9370,8520
9371,26770
9372,27700
9373,27857
9374,31889
9375,32009
9376,33318
9377,33801
9378,35386
9379,42163
9380,44020
9381,48235
9382,49225
9383,49917
9384,52784
9385,54607
9386,54758
9387,55071
9388,55620
9389,56580
9390,56719
9391,57778
9392,58889
9393,60992
9394,61257
9395,65225
9396,68012
9397,69103
9398,69394
9399,69670
9400,71484
9401,72714
9402,73276
9403,73392
9404,76056
9405,76751
9406,77233
9407,77816
9408,79677
9409,80210
9410,80560
9411,81276
9412,82035
9413,82037
9414,82246
9415,82906
9416,83158
9417,83293
9418,84017
9419,84019
9420,84154
9421,85273
9422,86628
9423,86955
9424,87207
9425,88022
9426,88299
9427,89523
9428,89850
9429,90341
9430,90630
9431,93006
9432,93432
9433,95504
9434,95941
9435,96071
9436,96212
9437,97168
9438,97595
9439,97779
9440,97870
9441,98144
9442,98341
9443,98369
9444,99468
9445,99513
9446,100326
9447,100553
9448,100725
9449,100729
9450,101162
9451,101335
9452,101895
9453,101904
9454,102190
9455,102917
9456,103269
9457,103521
9458,104350
9459,104807
9460,105001
9461,105429
9462,105477
9463,106019
9464,106052
9465,107350
9466,107422
9467,107735
9468,107848
9469,107953
9470,109452
9471,109897
9472,111630
9473,112273
9474,114554
9475,114629
9476,114678
9477,115951
9478,116307
9479,116779
9480,116817
9481,116889
9482,117314
9483,117320
9484,118202
9485,118760
9486,118888
9487,118930
9488,119153
9489,119567
9490,120813
9491,121372
9492,121374
9493,122050
9494,122910
9495,125628
9496,128830
9497,128854
9498,129843
9499,131502
9500,132128
9501,132496
9502,132592
9503,132954
9504,133205
9505,133325
9506,133335
9507,133837
9508,134704
9509,134833
9510,134879
9511,134953
9512,135412
9513,136204
9514,136451
9515,136479
9516,136554
9517,136754
9518,137226
9519,137425
9520,139100
9521,139413
9522,139485
9523,139626
9524,139779
9525,140391
9526,141926
9527,142184
9528,143565
9529,144938
9530,145728
9531,145759
9532,145839
9533,149320
9534,151681
9535,155581
9536,155864
9537,157893
9538,158306
9539,158308
9540,158310
9541,158312
9542,158314
9543,158316
9544,158318
9545,158320
9546,158322
9547,158324
9548,158326
9549,158328
9550,2400
9551,2733
9552,3782
9553,4080
9554,4081
9555,4115
9556,4559
9557,4584
9558,4597
9559,4629
9560,4717
9561,4710
9562,7206
9563,33779
9564,81731
9565,135848
9566,4278
9567,3211
9568,3945
9569,5648
9570,6049
9571,7351
9572,7657
9573,7846
9574,7993
9575,27176
9576,27351
9577,27847
9578,30905
9579,31193
9580,31649
9581,37855
9582,40422
9583,53498
9584,54185
9585,55687
9586,56563
9587,56915
9588,58107
9589,61091
9590,61705
9591,62788
9592,63276
9593,66066
9594,68843
9595,70946
9596,71878
9597,72489
9598,72672
9599,73854
9600,74754
9601,77416
9602,77893
9603,78746
9604,79274
9605,81180
9606,84414
9607,84942
9608,85874
9609,86815
9610,87028
9611,89028
9612,89102
9613,89275
9614,89277
9615,89846
9616,90603
9617,90873
9618,91490
9619,92214
9620,92511
9621,93139
9622,93676
9623,95004
9624,95149
9625,95449
9626,96252
9627,96286
9628,96612
9629,97059
9630,97548
9631,97834
9632,98373
9633,99058
9634,99101
9635,99180
9636,99317
9637,99748
9638,99750
9639,100013
9640,100507
9641,100581
9642,102060
9643,102084
9644,103454
9645,104376
9646,104906
9647,105622
9648,106895
9649,107304
9650,107306
9651,108520
9652,109042
9653,109379
9654,109687
9655,110824
9656,111644
9657,111924
9658,112807
9659,112809
9660,113112
9661,115414
9662,117920
9663,119701
9664,119703
9665,125537
9666,131796
9667,132070
9668,133317
9669,138104
9670,141054
9671,142117
9672,145118
9673,150657
9674,155659
9675,156000
9676,160010
9677,160559
9678,161354
9679,165141
9680,166369
9681,167628
9682,167962
9683,168420
9684,169694
9685,177855
9686,182865
9687,185437
9688,187093
9689,188301
9690,188339
9691,192283
9692,2358
9693,2766
9694,2818
9695,3846
9696,4459
9697,4684
9698,4933
9699,5879
9700,6084
9701,6470
9702,6576
9703,6652
9704,6963
9705,7220
9706,7240
9707,7341
9708,8044
9709,8639
9710,8742
9711,25891
9712,2714
9713,3669
9714,4583
9715,190949
9716,191351
9717,95932
9718,6614
9719,3406
9720,4795
9721,4802
9722,7212
9723,90
9724,137
9725,601
9726,630
9727,660
9728,712
9729,767
9730,793
9731,813
9732,844
9733,1311
9734,1318
9735,1886
9736,3368
9737,3847
9738,5212
9739,5406
9740,5678
9741,5799
9742,6092
9743,6249
9744,6500
9745,6581
9746,6912
9747,7051
9748,7106
9749,7215
9750,7270
9751,7894
9752,7915
9753,8129
9754,25899
9755,25999
9756,27830
9757,30695
9758,32263
9759,40973
9760,43549
9761,47723
9762,52448
9763,53140
9764,54378
9765,58743
9766,60948
9767,61394
9768,63189
9769,2175
9770,2813
9771,3736
9772,3739
9773,4242
9774,4840
9775,5028
9776,5397
9777,6163
9778,6668
9779,6750
9780,7055
9781,7061
9782,7078
9783,7135
9784,7311
9785,7479
9786,7584
9787,7705
9788,7831
9789,7840
9790,8256
9791,8518
9792,8521
9793,8542
9794,8711
9795,8738
9796,25827
9797,25833
9798,25996
9799,27664
9800,27884
9801,30818
9802,32525
9803,33815
9804,43482
9805,44864
9806,47619
9807,49200
9808,49824
9809,63808
9810,91582
9811,138908
9812,155874
9813,157268
9814,159917
9815,164859
9816,164981
9817,7074
9818,7924
9819,26055
9820,27473
9821,41627
9822,45137
9823,46855
9824,77843
9825,78517
9826,81364
9827,82767
9828,83295
9829,2965
9830,4191
9831,7728
9832,154941
9833,37
9834,3338
9835,4856
9836,4858
9837,6723
9838,7108
9839,7210
9840,8793
9841,98054
9842,4411
9843,4743
9844,5117
9845,6455
9846,6480
9847,6481
9848,7303
9849,7619
9850,7781
9851,8007
9852,8008
9853,8334
9854,8460
9855,8502
9856,8916
9857,26084
9858,26101
9859,45981
9860,3320
9861,4336
9862,6018
9863,6118
9864,8598
9865,43460
9866,57183
9867,25987
9868,154276
9869,157106
9870,158880
9871,159065
9872,388
9873,1424
9874,1490
9875,1765
9876,3423
9877,4525
9878,4550
9879,4617
9880,4630
9881,4895
9882,5395
9883,5423
9884,5454
9885,5636
9886,5901
9887,5990
9888,6326
9889,6353
9890,6560
9891,6734
9892,6864
9893,6948
9894,7189
9895,7624
9896,8062
9897,8120
9898,8380
9899,8492
9900,8494
9901,8593
9902,8720
9903,8862
9904,31445
9905,77
9906,106
9907,563
9908,598
9909,1467
9910,1511
9911,1538
9912,1861
9913,2215
9914,2466
9915,2904
9916,3009
9917,3010
9918,3106
9919,3242
9920,3245
9921,3374
9922,3796
9923,4237
9924,4289
9925,4294
9926,4360
9927,4484
9928,4671
9929,4694
9930,4697
9931,4711
9932,4793
9933,5100
9934,5113
9935,5123
9936,5168
9937,5179
9938,5236
9939,5245
9940,5258
9941,5352
9942,5375
9943,5376
9944,5442
9945,5448
9946,5482
9947,5492
9948,131
9949,295
9950,32882
9951,33126
9952,37211
9953,49263
9954,143
9955,604
9956,977
9957,1781
9958,1789
9959,2217
9960,2222
9961,2224
9962,5869
9963,472
9964,4578
9965,43932
9966,50800
9967,53326
9968,60044
9969,68932
9970,69140
9971,76832
9972,81083
9973,81140
9974,83067
9975,84732
9976,85016
9977,86410
9978,86725
9979,91831
9980,93952
9981,94867
9982,96964
9983,98109
9984,100359
9985,102356
9986,107436
9987,107997
9988,112450
9989,112727
9990,113769
9991,118103
9992,119651
9993,119685
9994,129707
9995,130269
9996,130642
9997,130684
9998,131470
9999,131474
10000,136636
10001,136798
10002,137825
10003,139715
10004,140074
10005,142196
10006,56079
10007,66789
10008,66798
10009,68749
10010,70567
10011,72762
10012,74355
10013,75425
10014,76716
10015,78032
10016,80502
10017,81516
10018,85572
10019,8635
10020,58404
10021,72224
10022,85394
10023,94480
10024,160289
10025,118700
10026,106839
10027,5056
10028,5489
10029,26240
10030,2074
10031,2658
10032,2992
10033,3771
10034,4574
10035,4625
10036,5182
10037,5468
10038,5841
10039,6339
10040,6427
10041,6441
10042,6458
10043,6657
10044,7720
10045,7790
10046,8400
10047,8404
10048,8447
10049,8894
10050,26476
10051,32076
10052,32261
10053,32469
10054,701
10055,982
10056,1671
10057,6101
10058,7062
10059,8754
10060,8998
10061,447
10062,473
10063,887
10064,987
10065,1455
10066,1523
10067,1549
10068,1574
10069,1749
10070,1850
10071,1874
10072,2197
10073,2292
10074,2556
10075,2721
10076,2828
10077,2834
10078,2835
10079,3183
10080,3914
10081,4771
10082,4846
10083,26444
10084,74488
10085,130520
10086,1791
10087,1812
10088,1865
10089,2284
10090,2286
10091,2545
10092,3473
10093,3803
10094,3872
10095,5516
10096,6497
10097,6524
10098,6561
10099,25840
10100,25905
10101,31374
10102,65359
10103,73051
10104,4635
10105,4714
10106,5632
10107,7070
10108,7216
10109,7218
10110,25886
10111,7775
10112,27373
10113,93040
10114,79561
10115,79736
10116,152083
10117,4620
10118,4850
10119,8525
10120,8588
10121,8612
10122,8762
10123,42053
10124,3357
10125,4827
10126,6492
10127,6542
10128,8025
10129,37957
10130,46156
10131,48825
10132,63515
10133,66544
10134,79807
10135,4277
10136,1551
10137,2449
10138,2933
10139,2876
10140,6144
10141,6288
10142,2566
10143,3240
10144,4818
10145,4845
10146,4864
10147,1632
10148,5880
10149,6154
10150,7072
10151,26324
10152,73681
10153,119155
10154,142536
10155,27338
10156,58490
10157,67429
10158,77665
10159,84957
10160,102066
10161,2831
10162,2339
10163,649
10164,1002
10165,1463
10166,1493
10167,1535
10168,1666
10169,2426
10170,3282
10171,3789
10172,129514
10173,5677
10174,3132
10175,1152
10176,1154
10177,1929
10178,1937
10179,2037
10180,3241
10181,3350
10182,3353
10183,3377
10184,3632
10185,3691
10186,3731
10187,3888
10188,3906
10189,4083
10190,4119
10191,4176
10192,4376
10193,4381
10194,4419
10195,4579
10196,4626
10197,4668
10198,4841
10199,4877
10200,5097
10201,5142
10202,5187
10203,5437
10204,5440
10205,5517
10206,5532
10207,5583
10208,5688
10209,5732
10210,6020
10211,6047
10212,6064
10213,6160
10214,6195
10215,6216
10216,6401
10217,6407
10218,6452
10219,6456
10220,6476
10221,6526
10222,6544
10223,6545
10224,6603
10225,6623
10226,6638
10227,6643
10228,6646
10229,6660
10230,6855
10231,6876
10232,6945
10233,6998
10234,7015
10235,7047
10236,7095
10237,7097
10238,7098
10239,7174
10240,7182
10241,7205
10242,7217
10243,7223
10244,7227
10245,7272
10246,7290
10247,7305
10248,7330
10249,7335
10250,7414
10251,7415
10252,7485
10253,7564
10254,7574
10255,7578
10256,7582
10257,7585
10258,7647
10259,7708
10260,7792
10261,7822
10262,7837
10263,7883
10264,7896
10265,7923
10266,7943
10267,8012
10268,8126
10269,8188
10270,8189
10271,8190
10272,8302
10273,8331
10274,8335
10275,8362
10276,8402
10277,8462
10278,8481
10279,8486
10280,8503
10281,8522
10282,8534
10283,8540
10284,8584
10285,8615
10286,8631
10287,8653
10288,8700
10289,8727
10290,8751
10291,8752
10292,8757
10293,8767
10294,8768
10295,8771
10296,8773
10297,8778
10298,8779
10299,8826
10300,8931
10301,8999
10302,9000
10303,25741
10304,25752
10305,25755
10306,25766
10307,25783
10308,25786
10309,25789
10310,25792
10311,25793
10312,25795
10313,25798
10314,25808
10315,25810
10316,25819
10317,25825
10318,25828
10319,25839
10320,25841
10321,25842
10322,25861
10323,25868
10324,25870
10325,25872
10326,25874
10327,25875
10328,25878
10329,25879
10330,25888
10331,25894
10332,25908
10333,25916
10334,25932
10335,25938
10336,25943
10337,25947
10338,25962
10339,25986
10340,25990
10341,25994
10342,26002
10343,26027
10344,26034
10345,26072
10346,26078
10347,26104
10348,26110
10349,26119
10350,26174
10351,26208
10352,26252
10353,26277
10354,26303
10355,26349
10356,26360
10357,26504
10358,26544
10359,26698
10360,26745
10361,26813
10362,27166
10363,27356
10364,27640
10365,27727
10366,27736
10367,27783
10368,27792
10369,30712
10370,30996
10371,31337
10372,31349
10373,31359
10374,31528
10375,31628
10376,31847
10377,31932
10378,31934
10379,31950
10380,32160
10381,32179
10382,32300
10383,32369
10384,32371
10385,32483
10386,32582
10387,32653
10388,32728
10389,32777
10390,32952
10391,33110
10392,33119
10393,33251
10394,33358
10395,33524
10396,33587
10397,34306
10398,34359
10399,34469
10400,34482
10401,35640
10402,35853
10403,36477
10404,36902
10405,38320
10406,39307
10407,39398
10408,39474
10409,39777
10410,39786
10411,40988
10412,41136
10413,41425
10414,41585
10415,42021
10416,42217
10417,42518
10418,42546
10419,42681
10420,43883
10421,43910
10422,44392
10423,44511
10424,44595
10425,45030
10426,45047
10427,45508
10428,45679
10429,45891
10430,46748
10431,47446
10432,47601
10433,47642
10434,47714
10435,47778
10436,47972
10437,48715
10438,48895
10439,49371
10440,49412
10441,50066
10442,50615
10443,50949
10444,51287
10445,51638
10446,51705
10447,51857
10448,51991
10449,52016
10450,52352
10451,52378
10452,52781
10453,52913
10454,53038
10455,54241
10456,54262
10457,54328
10458,54406
10459,54734
10460,55063
10461,55106
10462,55373
10463,55517
10464,56015
10465,56141
10466,56700
10467,57370
10468,57690
10469,58274
10470,58373
10471,58879
10472,58972
10473,59159
10474,59607
10475,59721
10476,60179
10477,60289
10478,60311
10479,60353
10480,60566
10481,60654
10482,61167
10483,61264
10484,62245
10485,63283
10486,63446
10487,63788
10488,63989
10489,64895
10490,64930
10491,64990
10492,65235
10493,65288
10494,65350
10495,65567
10496,66304
10497,66870
10498,67096
10499,67223
10500,67624
10501,68115
10502,68858
10503,68884
10504,68967
10505,69005
10506,69354
10507,69552
10508,70295
10509,70342
10510,70846
10511,70912
10512,71011
10513,71014
10514,71343
10515,71438
10516,71573
10517,71717
10518,72327
10519,72674
10520,72703
10521,72852
10522,73086
10523,73981
10524,73983
10525,74109
10526,74306
10527,74382
10528,74590
10529,74870
10530,75392
10531,77493
10532,77496
10533,77711
10534,77835
10535,78170
10536,78186
10537,78295
10538,78422
10539,78739
10540,78827
10541,79477
10542,79596
10543,79711
10544,79800
10545,79809
10546,79832
10547,79972
10548,80102
10549,80258
10550,80748
10551,80810
10552,81020
10553,81639
10554,82121
10555,82196
10556,82536
10557,83343
10558,83437
10559,83577
10560,84122
10561,84223
10562,84455
10563,84485
10564,84779
10565,85372
10566,86368
10567,86642
10568,86860
10569,87004
10570,87181
10571,87188
10572,87190
10573,87227
10574,87264
10575,87518
10576,88042
10577,88131
10578,88991
10579,89090
10580,89260
10581,89337
10582,89341
10583,89670
10584,89732
10585,89767
10586,90378
10587,90868
10588,91808
10589,91888
10590,91902
10591,92152
10592,92204
10593,92262
10594,92437
10595,93029
10596,93134
10597,93422
10598,94068
10599,94815
10600,94978
10601,95506
10602,96121
10603,96911
10604,98017
10605,99968
10606,100091
10607,100492
10608,101296
10609,101612
10610,102165
10611,102373
10612,102399
10613,102509
10614,103057
10615,103107
10616,103549
10617,103554
10618,104406
10619,104642
10620,104736
10621,105211
10622,105375
10623,105952
10624,106144
10625,106861
10626,107196
10627,107883
10628,108122
10629,108143
10630,108899
10631,109161
10632,109181
10633,109895
10634,110324
10635,110348
10636,110461
10637,110796
10638,111778
10639,112288
10640,112399
10641,112469
10642,112710
10643,112854
10644,113035
10645,113064
10646,113751
10647,113798
10648,114074
10649,114248
10650,114250
10651,114342
10652,114599
10653,115174
10654,115678
10655,115824
10656,116849
10657,116925
10658,117107
10659,117582
10660,117736
10661,119772
10662,122302
10663,122693
10664,123238
10665,123304
10666,123473
10667,123979
10668,124681
10669,124687
10670,125191
10671,125529
10672,125884
10673,126510
10674,127140
10675,127196
10676,127208
10677,127212
10678,128671
10679,130016
10680,130250
10681,130351
10682,132458
10683,132470
10684,132549
10685,132883
10686,132995
10687,134372
10688,134859
10689,138258
10690,138634
10691,139120
10692,139757
10693,140106
10694,140515
10695,140850
10696,141432
10697,141924
10698,142070
10699,142386
10700,142778
10701,143011
10702,143237
10703,143444
10704,143635
10705,144962
10706,145514
10707,147120
10708,147750
10709,147927
10710,148166
10711,149292
10712,149520
10713,149552
10714,150356
10715,150962
10716,151731
10717,152163
10718,153672
10719,154698
10720,155392
10721,158394
10722,160553
10723,160738
10724,160874
10725,160876
10726,161328
10727,161348
10728,161586
10729,162596
10730,162726
10731,162870
10732,163464
10733,163512
10734,163547
10735,163863
10736,163965
10737,164204
10738,164659
10739,165493
10740,165495
10741,165801
10742,166568
10743,166572
10744,166862
10745,167248
10746,167564
10747,168806
10748,169220
10749,169900
10750,170151
10751,170401
10752,170673
10753,170959
10754,171023
10755,171043
10756,171233
10757,171867
10758,172707
10759,172803
10760,172809
10761,173197
10762,173203
10763,174565
10764,174831
10765,175277
10766,175657
10767,176403
10768,176609
10769,177479
10770,177573
10771,177655
10772,177709
10773,177871
10774,177913
10775,178335
10776,178419
10777,178699
10778,178839
10779,178885
10780,179815
10781,179953
10782,180033
10783,180133
10784,180589
10785,180591
10786,182825
10787,183219
10788,183641
10789,184741
10790,185473
10791,185745
10792,185987
10793,185997
10794,187057
10795,188679
10796,188943
10797,6251
10798,7219
10799,26513
10800,51562
10801,62834
10802,62836
10803,3823
10804,4227
10805,1383
10806,2534
10807,2979
10808,3214
10809,4284
10810,4568
10811,5854
10812,6019
10813,6045
10814,26743
10815,49815
10816,64695
10817,78122
10818,85179
10819,91786
10820,93748
10821,98604
10822,99178
10823,113997
10824,116911
10825,117438
10826,120130
10827,124919
10828,146309
10829,148466
10830,150375
10831,4187
10832,6984
10833,8191
10834,25918
10835,41226
10836,51678
10837,69849
10838,8605
10839,54908
10840,72483
10841,27178
10842,33603
10843,41769
10844,53769
10845,58622
10846,59731
10847,81949
10848,8524
10849,149352
10850,182723
10851,6743
10852,70769
10853,26695
10854,123537
10855,143154
10856,152115
10857,152125
10858,46478
10859,60857
10860,105254
10861,129
10862,7979
10863,8797
10864,7114
10865,31724
10866,749
10867,755
10868,770
10869,857
10870,894
10871,925
10872,939
10873,966
10874,967
10875,974
10876,975
10877,1026
10878,1067
10879,1156
10880,1157
10881,1158
10882,1159
10883,1160
10884,1386
10885,1925
10886,1926
10887,1928
10888,1930
10889,1932
10890,1933
10891,2032
10892,2055
10893,2056
10894,2079
10895,2200
10896,2211
10897,2213
10898,2214
10899,2216
10900,2218
10901,2219
10902,2220
10903,2223
10904,2225
10905,2226
10906,2227
10907,2229
10908,2230
10909,2299
10910,2636
10911,2777
10912,2821
10913,2823
10914,2896
10915,2957
10916,2981
10917,3012
10918,3023
10919,3025
10920,3059
10921,3122
10922,3139
10923,3140
10924,3151
10925,3154
10926,3199
10927,3306
10928,3309
10929,3312
10930,3349
10931,3351
10932,3373
10933,3413
10934,3427
10935,5337
10936,42013
10937,95740
10938,102905
10939,103813
10940,106236
10941,120392
10942,126106
10943,145307
10944,145775
10945,152025
10946,41724
10947,136620
10948,136630
10949,140481
10950,182823
10951,189203
10952,189873
10953,6466
10954,32128
10955,58418
10956,7048
10957,65810
10958,97057
10959,101097
10960,110873
10961,115216
10962,127136
10963,140713
10964,141761
10965,152059
10966,161302
10967,178523
10968,572
10969,1062
10970,1718
10971,1852
10972,8960
10973,51082
10974,3304
10975,8004
10976,8261
10977,8496
10978,26159
10979,26169
10980,26484
10981,26550
10982,26675
10983,26737
10984,27109
10985,30783
10986,31086
10987,41058
10988,50641
10989,55469
10990,58839
10991,59893
10992,72142
10993,73183
10994,76272
10995,76763
10996,79599
10997,81751
10998,83184
10999,83525
11000,84972
11001,89582
11002,90943
11003,91273
11004,126584
11005,127311
11006,131002
11007,131168
11008,136469
11009,139090
11010,141714
11011,142424
11012,142492
11013,143476
11014,148424
11015,151605
11016,151933
11017,158830
11018,159755
11019,160852
11020,161922
11021,163022
11022,164107
11023,167064
11024,168330
11025,174585
11026,175659
11027,25762
11028,78544
11029,79987
11030,1117
11031,3749
11032,619
11033,1662
11034,1807
11035,2305
11036,2509
11037,2676
11038,2812
11039,2817
11040,3666
11041,4257
11042,84557
11043,5145
11044,3539
11045,3954
11046,5735
11047,5973
11048,6616
11049,8327
11050,8364
11051,8495
11052,26052
11053,26585
11054,30745
11055,30892
11056,32387
11057,3579
11058,5462
11059,6781
11060,4768
11061,31867
11062,45221
11063,80222
11064,83086
11065,92966
11066,176219
11067,4769
11068,7932
11069,112719
11070,112729
11071,112741
11072,112749
11073,112762
11074,112767
11075,112790
11076,112798
11077,137557
11078,137595
11079,27644
11080,31555
11081,72424
11082,78162
11083,143275
11084,164899
11085,138798
11086,140160
11087,5808
11088,5914
11089,6114
11090,6143
11091,6573
11092,6782
11093,7115
11094,7136
11095,7301
11096,7937
11097,8505
11098,8928
11099,26717
11100,31547
11101,32562
11102,38884
11103,40887
11104,51569
11105,52666
11106,53189
11107,57393
11108,60341
11109,67618
11110,67792
11111,71488
11112,77829
11113,78034
11114,81381
11115,86518
11116,97132
11117,97726
11118,103871
11119,105250
11120,110322
11121,112316
11122,113374
11123,114046
11124,115531
11125,117911
11126,122898
11127,127206
11128,138032
11129,159038
11130,163504
11131,169764
11132,177101
11133,179881
11134,183421
11135,186983
11136,189713
11137,3720
11138,5682
11139,31807
11140,2503
11141,3453
11142,3652
11143,3746
11144,4417
11145,4645
11146,4766
11147,4794
11148,4997
11149,5099
11150,5203
11151,5315
11152,5368
11153,5539
11154,5771
11155,5818
11156,6097
11157,6132
11158,6404
11159,6405
11160,7179
11161,7289
11162,7625
11163,7636
11164,7785
11165,8015
11166,8043
11167,8142
11168,8143
11169,8377
11170,8667
11171,8713
11172,8792
11173,8934
11174,32349
11175,33826
11176,34540
11177,115109
11178,117368
11179,131248
11180,133219
11181,143440
11182,131050
11183,5837
11184,8632
11185,8829
11186,3790
11187,4026
11188,1677
11189,2276
11190,2626
11191,3302
11192,3319
11193,3410
11194,3531
11195,3626
11196,3862
11197,3880
11198,3903
11199,4147
11200,4165
11201,4271
11202,4301
11203,4307
11204,4314
11205,4342
11206,1364
11207,4729
11208,5741
11209,6194
11210,6498
11211,7586
11212,8923
11213,8964
11214,26138
11215,26616
11216,26691
11217,26736
11218,26875
11219,26939
11220,27108
11221,27432
11222,27702
11223,27722
11224,34435
11225,38824
11226,40591
11227,44058
11228,48214
11229,50358
11230,50382
11231,58432
11232,58850
11233,69324
11234,71327
11235,72479
11236,72694
11237,72980
11238,74944
11239,78142
11240,78536
11241,82753
11242,85542
11243,86852
11244,90863
11245,91371
11246,92243
11247,95488
11248,96075
11249,97648
11250,101207
11251,102991
11252,103867
11253,104998
11254,106646
11255,107627
11256,107949
11257,107978
11258,107980
11259,109093
11260,109629
11261,111255
11262,112473
11263,113062
11264,113250
11265,115699
11266,115969
11267,116289
11268,117506
11269,118706
11270,119907
11271,119909
11272,121370
11273,127298
11274,127843
11275,128604
11276,129268
11277,130956
11278,131160
11279,131714
11280,132068
11281,132112
11282,133873
11283,135500
11284,135763
11285,135795
11286,138940
11287,139150
11288,139608
11289,140844
11290,142426
11291,142507
11292,142538
11293,142546
11294,145418
11295,146050
11296,146323
11297,146414
11298,147057
11299,147746
11300,150606
11301,150774
11302,150778
11303,151461
11304,151623
11305,151777
11306,152057
11307,152103
11308,154915
11309,155076
11310,157118
11311,157276
11312,157306
11313,158260
11314,160400
11315,160730
11316,160988
11317,162952
11318,163539
11319,163541
11320,167546
11321,167682
11322,167684
11323,169206
11324,178679
11325,5048
11326,1814
11327,4548
11328,4615
11329,6394
11330,7035
11331,7768
11332,8117
11333,8733
11334,8835
11335,27716
11336,31367
11337,34583
11338,50003
11339,51545
11340,52591
11341,54075
11342,55255
11343,57526
11344,60763
11345,60885
