,movieId,title,genres,imdbId,tmdbId,cover,full-title,year,director,producer,small-cover,plot
1474,1999,"Exorcist III, The (1990)",Horror,99528,11587.0,,,,,,,
1475,2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,93409,941.0,,,,,,,
1476,2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,97733,942.0,,,,,,,
1477,2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,104714,943.0,,,,,,,
1478,2003,Gremlins (1984),Comedy|Horror,87363,927.0,,,,,,,
1479,2004,Gremlins 2: The New Batch (1990),Comedy|Horror,99700,928.0,,,,,,,
1480,2005,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,89218,9340.0,,,,,,,
1481,2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,120746,9342.0,,,,,,,
1482,2007,Polish Wedding (1998),Comedy,119910,38509.0,,,,,,,
1483,2008,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir,117898,60033.0,,,,,,,
1484,2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller,70723,12101.0,,,,,,,
1485,2010,Metropolis (1927),Drama|Sci-Fi,17136,19.0,,,,,,,
1486,2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,96874,165.0,,,,,,,
1487,2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,99088,196.0,,,,,,,
1488,2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama,69113,551.0,,,,,,,
1489,2014,Freaky Friday (1977),Children|Comedy|Fantasy,76054,16084.0,,,,,,,
1490,2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,54594,17984.0,,,,,,,
1491,2016,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western,78790,22328.0,,,,,,,
1492,2017,Babes in Toyland (1961),Children|Fantasy|Musical,54649,32611.0,,,,,,,
1493,2018,Bambi (1942),Animation|Children|Drama,34492,3170.0,,,,,,,
1494,2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,47478,346.0,,,,,,,
1495,2020,Dangerous Liaisons (1988),Drama|Romance,94947,859.0,,,,,,,
1496,2021,Dune (1984),Adventure|Sci-Fi,87182,841.0,,,,,,,
1497,2022,"Last Temptation of Christ, The (1988)",Drama,95497,11051.0,,,,,,,
1498,2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,99674,242.0,,,,,,,
1499,2024,"Rapture, The (1991)",Drama|Mystery,102757,1411.0,,,,,,,
1500,2025,Lolita (1997),Drama|Romance,119558,9769.0,,,,,,,
1501,2026,Disturbing Behavior (1998),Horror|Thriller,134619,9424.0,,,,,,,
1502,2027,Jane Austen's Mafia! (1998),Comedy|Crime,120741,9835.0,,,,,,,
1503,2028,Saving Private Ryan (1998),Action|Drama|War,120815,857.0,,,,,,,
1504,2032,"Barefoot Executive, The (1971)",Children|Comedy,66811,20173.0,,,,,,,
1505,2033,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,88814,10957.0,,,,,,,
1506,2034,"Black Hole, The (1979)",Children|Sci-Fi,78869,9570.0,,,,,,,
1507,2035,Blackbeard's Ghost (1968),Children|Comedy,62737,16249.0,,,,,,,
1508,2036,Blank Check (1994),Children|Comedy,109287,13962.0,,,,,,,
1509,2037,Candleshoe (1977),Adventure|Children|Comedy,75807,14612.0,,,,,,,
1510,2038,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi,77305,19378.0,,,,,,,
1511,2040,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy,65566,29228.0,,,,,,,
1512,2041,Condorman (1981),Action|Adventure|Children|Comedy,82199,19379.0,,,,,,,
1513,2042,D2: The Mighty Ducks (1994),Children|Comedy,109520,11164.0,,,,,,,
1514,2043,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,52722,18887.0,,,,,,,
1515,2044,"Devil and Max Devlin, The (1981)",Comedy|Fantasy,82263,40866.0,,,,,,,
1516,2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,91059,10122.0,,,,,,,
1517,2048,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,91149,9994.0,,,,,,,
1518,2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy,80861,12129.0,,,,,,,
1519,2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,76137,14140.0,,,,,,,
1520,2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,107120,10439.0,,,,,,,
1521,2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,104437,11158.0,,,,,,,
1522,2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,97523,9354.0,,,,,,,
1523,2055,Hot Lead and Cold Feet (1978),Action|Comedy|Western,77698,28736.0,,,,,,,
1524,2056,In Search of the Castaways (1962),Adventure|Children,56095,34774.0,,,,,,,
1525,2057,"Incredible Journey, The (1963)",Adventure|Children,57180,37969.0,,,,,,,
1526,2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,120768,9631.0,,,,,,,
1527,2059,"Parent Trap, The (1998)",Children|Comedy|Romance,120783,9820.0,,,,,,,
1528,2060,BASEketball (1998),Comedy,131857,14013.0,,,,,,,
1529,2064,Roger & Me (1989),Documentary,98213,1779.0,,,,,,,
1530,2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,89853,10849.0,,,,,,,
1531,2066,Out of the Past (1947),Film-Noir,39689,678.0,,,,,,,
1532,2067,Doctor Zhivago (1965),Drama|Romance|War,59113,907.0,,,,,,,
1533,2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,83922,5961.0,,,,,,,
1534,2069,"Trip to Bountiful, The (1985)",Drama,90203,47908.0,,,,,,,
1535,2070,Tender Mercies (1983),Drama|Romance|Western,86423,42121.0,,,,,,,
1536,2071,And the Band Played On (1993),Drama,106273,2887.0,,,,,,,
1537,2072,"'burbs, The (1989)",Comedy,96734,11974.0,,,,,,,
1538,2073,Fandango (1985),Comedy,89126,20348.0,,,,,,,
1539,2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,71910,26648.0,,,,,,,
1540,2075,Mephisto (1981),Drama|War,82736,11911.0,,,,,,,
1541,2076,Blue Velvet (1986),Drama|Mystery|Thriller,90756,793.0,,,,,,,
1542,2077,"Journey of Natty Gann, The (1985)",Adventure|Children,89385,35144.0,,,,,,,
1543,2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,61852,9325.0,,,,,,,
1544,2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,48280,10340.0,,,,,,,
1545,2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,97757,10144.0,,,,,,,
1546,2082,"Mighty Ducks, The (1992)",Children|Comedy,104868,10414.0,,,,,,,
1547,2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,104940,10437.0,,,,,,,
1548,2084,Newsies (1992),Children|Musical,104990,15300.0,,,,,,,
1549,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,55254,12230.0,,,,,,,
1550,2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,46183,10693.0,,,,,,,
1551,2088,Popeye (1980),Adventure|Comedy|Musical,81353,11335.0,,,,,,,
1552,2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,100477,11135.0,,,,,,,
1553,2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,76618,11319.0,,,,,,,
1554,2091,Return from Witch Mountain (1978),Children|Sci-Fi,78158,14822.0,,,,,,,
1555,2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,107952,15969.0,,,,,,,
1556,2093,Return to Oz (1985),Adventure|Children|Fantasy,89908,13155.0,,,,,,,
1557,2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,102803,10249.0,,,,,,,
1558,2095,"Shaggy D.A., The (1976)",Children|Comedy,75200,15943.0,,,,,,,
1559,2096,Sleeping Beauty (1959),Animation|Children|Musical,53285,10882.0,,,,,,,
1560,2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,86336,24808.0,,,,,,,
1561,2098,Son of Flubber (1963),Children|Comedy,57518,19762.0,,,,,,,
1562,2099,Song of the South (1946),Adventure|Animation|Children|Musical,38969,13850.0,,,,,,,
1563,2100,Splash (1984),Comedy|Fantasy|Romance,88161,2619.0,,,,,,,
1564,2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,19422,53565.0,,,,,,,
1565,2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,111359,41841.0,,,,,,,
1566,2104,Tex (1982),Drama,84783,27332.0,,,,,,,
1567,2105,Tron (1982),Action|Adventure|Sci-Fi,84827,97.0,,,,,,,
1568,2106,Swing Kids (1993),Drama|War,108265,10419.0,,,,,,,
1569,2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,120694,11675.0,,,,,,,
1570,2108,L.A. Story (1991),Comedy|Romance,102250,2107.0,,,,,,,
1571,2109,"Jerk, The (1979)",Comedy,79367,6471.0,,,,,,,
1572,2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,83798,9442.0,,,,,,,
1573,2111,"Man with Two Brains, The (1983)",Comedy,85894,11591.0,,,,,,,
1574,2112,Grand Canyon (1991),Crime|Drama,101969,13697.0,,,,,,,
1575,2114,"Outsiders, The (1983)",Drama,86066,227.0,,,,,,,
1576,2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,87469,87.0,,,,,,,
1577,2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,77869,123.0,,,,,,,
1578,2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,87803,9314.0,,,,,,,
1579,2118,"Dead Zone, The (1983)",Thriller,85407,11336.0,,,,,,,
1580,2119,Maximum Overdrive (1986),Horror,91499,9980.0,,,,,,,
1581,2120,Needful Things (1993),Drama|Horror,107665,10657.0,,,,,,,
1582,2121,Cujo (1983),Horror|Thriller,85382,10489.0,,,,,,,
1583,2122,Children of the Corn (1984),Horror|Thriller,87050,10823.0,,,,,,,
1584,2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,96787,11497.0,,,,,,,
1585,2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,101272,2907.0,,,,,,,
1586,2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,120631,9454.0,,,,,,,
1587,2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,120832,8688.0,,,,,,,
1588,2130,Atlantic City (1980),Crime|Drama|Romance,80388,23954.0,,,,,,,
1589,2131,Autumn Sonata (Höstsonaten) (1978),Drama,77711,12761.0,,,,,,,
1590,2132,Who's Afraid of Virginia Woolf? (1966),Drama,61184,396.0,,,,,,,
1591,2133,Adventures in Babysitting (1987),Adventure|Comedy,92513,14367.0,,,,,,,
1592,2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,90305,11814.0,,,,,,,
1593,2135,Doctor Dolittle (1967),Adventure|Children|Musical,61584,16081.0,,,,,,,
1594,2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,57372,18331.0,,,,,,,
1595,2137,Charlotte's Web (1973),Animation|Children,70016,15171.0,,,,,,,
1596,2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,78480,11837.0,,,,,,,
1597,2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,84649,11704.0,,,,,,,
1598,2140,"Dark Crystal, The (1982)",Adventure|Fantasy,83791,11639.0,,,,,,,
1599,2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,90633,4978.0,,,,,,,
1600,2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,101329,10380.0,,,,,,,
1601,2143,Legend (1985),Adventure|Fantasy|Romance,89469,11976.0,,,,,,,
1602,2144,Sixteen Candles (1984),Comedy|Romance,88128,15144.0,,,,,,,
1603,2145,Pretty in Pink (1986),Comedy|Drama|Romance,91790,11522.0,,,,,,,
1604,2146,St. Elmo's Fire (1985),Drama|Romance,90060,11557.0,,,,,,,
1605,2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,90848,13853.0,,,,,,,
1606,2148,House (1986),Comedy|Fantasy|Horror,91223,11415.0,,,,,,,
1607,2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,93220,37530.0,,,,,,,
1608,2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,80801,8393.0,,,,,,,
1609,2151,"Gods Must Be Crazy II, The (1989)",Comedy,97443,11937.0,,,,,,,
1610,2152,Air Bud: Golden Receiver (1998),Children|Comedy,140796,21661.0,,,,,,,
1611,2153,"Avengers, The (1998)",Action|Adventure,118661,9320.0,,,,,,,
1612,2154,How Stella Got Her Groove Back (1998),Drama|Romance,120703,33644.0,,,,,,,
1613,2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,120831,14662.0,,,,,,,
1614,2156,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance,133413,125124.0,,,,,,,
1615,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,99763,10692.0,,,,,,,
1616,2160,Rosemary's Baby (1968),Drama|Horror|Thriller,63522,805.0,,,,,,,
1617,2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,88323,34584.0,,,,,,,
1618,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,100240,34636.0,,,,,,,
1619,2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,80391,2182.0,,,,,,,
1620,2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,94077,28070.0,,,,,,,
1621,2165,Your Friends and Neighbors (1998),Comedy|Drama,119517,77469.0,,,,,,,
1622,2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,124595,10278.0,,,,,,,
1623,2167,Blade (1998),Action|Horror|Thriller,120611,36647.0,,,,,,,
1624,2169,Dead Man on Campus (1998),Comedy,118301,14557.0,,,,,,,
1625,2170,Wrongfully Accused (1998),Action|Comedy,120901,9417.0,,,,,,,
1626,2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,119778,41469.0,,,,,,,
1627,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama,120692,19381.0,,,,,,,
1628,2174,Beetlejuice (1988),Comedy|Fantasy,94721,4011.0,,,,,,,
1629,2175,Déjà Vu (1997),Drama|Romance,119033,161795.0,,,,,,,
1630,2176,Rope (1948),Crime|Drama|Thriller,40746,1580.0,,,,,,,
1631,2177,Family Plot (1976),Comedy|Thriller,74512,5854.0,,,,,,,
1632,2178,Frenzy (1972),Thriller,68611,573.0,,,,,,,
1633,2179,Topaz (1969),Thriller,65112,2370.0,,,,,,,
1634,2180,Torn Curtain (1966),Thriller,61107,5780.0,,,,,,,
1635,2181,Marnie (1964),Drama|Mystery|Romance|Thriller,58329,506.0,,,,,,,
1636,2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,51207,22527.0,,,,,,,
1637,2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,49470,574.0,,,,,,,
1638,2184,"Trouble with Harry, The (1955)",Comedy|Mystery,48750,11219.0,,,,,,,
1639,2185,I Confess (1953),Thriller,45897,30159.0,,,,,,,
1640,2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,44079,845.0,,,,,,,
1641,2187,Stage Fright (1950),Mystery|Romance|Thriller,42994,1978.0,,,,,,,
1642,2188,54 (1998),Drama,120577,3682.0,,,,,,,
1643,2190,Why Do Fools Fall In Love? (1998),Drama,123324,46702.0,,,,,,,
1644,2193,Willow (1988),Action|Adventure|Fantasy,96446,847.0,,,,,,,
1645,2194,"Untouchables, The (1987)",Action|Crime|Drama,94226,117.0,,,,,,,
1646,2195,Dirty Work (1998),Comedy,120654,14577.0,,,,,,,
1647,2196,Knock Off (1998),Action,120724,37498.0,,,,,,,
1648,2201,"Paradine Case, The (1947)",Drama,39694,31667.0,,,,,,,
1649,2202,Lifeboat (1944),Drama|War,37017,13321.0,,,,,,,
1650,2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,36342,21734.0,,,,,,,
1651,2204,Saboteur (1942),Mystery|Thriller,35279,31997.0,,,,,,,
1652,2205,Mr. & Mrs. Smith (1941),Comedy|Romance,33922,24197.0,,,,,,,
1653,2206,Suspicion (1941),Film-Noir|Mystery|Thriller,34248,11462.0,,,,,,,
1654,2207,Jamaica Inn (1939),Drama,31505,31995.0,,,,,,,
1655,2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,30341,940.0,,,,,,,
1656,2210,Sabotage (1936),Thriller,28212,12684.0,,,,,,,
1657,2211,Secret Agent (1936),Thriller,28231,2761.0,,,,,,,
1658,2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,25452,8208.0,,,,,,,
1659,2226,"Ring, The (1927)",Drama,18328,36056.0,,,,,,,
1660,2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,17075,2760.0,,,,,,,
1661,2231,Rounders (1998),Drama,128442,10220.0,,,,,,,
1662,2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,123755,431.0,,,,,,,
1663,2236,Simon Birch (1998),Drama,124879,22796.0,,,,,,,
1664,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,73817,37916.0,,,,,,,
1665,2240,My Bodyguard (1980),Drama,81207,21873.0,,,,,,,
1666,2241,Class (1983),Comedy,85346,21500.0,,,,,,,
1667,2243,Broadcast News (1987),Comedy|Drama|Romance,92699,12626.0,,,,,,,
1668,2244,"Allnighter, The (1987)",Comedy|Romance,92537,37818.0,,,,,,,
1669,2245,Working Girl (1988),Comedy|Drama|Romance,96463,3525.0,,,,,,,
1670,2247,Married to the Mob (1988),Comedy,95593,2321.0,,,,,,,
1671,2248,Say Anything... (1989),Comedy|Drama|Romance,98258,2028.0,,,,,,,
1672,2249,My Blue Heaven (1990),Comedy,100212,16384.0,,,,,,,
1673,2252,Hero (1992),Comedy|Drama,104412,10699.0,,,,,,,
1674,2253,Toys (1992),Comedy|Fantasy,105629,11597.0,,,,,,,
1675,2255,Young Doctors in Love (1982),Comedy,84938,47947.0,,,,,,,
1676,2256,Parasite (1982),Horror|Sci-Fi,84472,48311.0,,,,,,,
1677,2257,No Small Affair (1984),Comedy|Romance,87810,44772.0,,,,,,,
1678,2259,Blame It on Rio (1984),Comedy|Romance,86973,14347.0,,,,,,,
1679,2260,Wisdom (1986),Crime|Drama,92225,41090.0,,,,,,,
1680,2261,One Crazy Summer (1986),Comedy,91680,18282.0,,,,,,,
1681,2262,About Last Night... (1986),Comedy|Drama|Romance,90583,18169.0,,,,,,,
1682,2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,96073,11082.0,,,,,,,
1683,2264,We're No Angels (1989),Comedy|Crime,98625,5971.0,,,,,,,
1684,2265,Nothing But Trouble (1991),Adventure|Comedy,102558,11933.0,,,,,,,
1685,2266,"Butcher's Wife, The (1991)",Comedy|Romance,101523,20096.0,,,,,,,
1686,2267,Mortal Thoughts (1991),Mystery|Thriller,102469,30815.0,,,,,,,
1687,2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,104257,881.0,,,,,,,
1688,2269,Indecent Proposal (1993),Drama|Romance,107211,4478.0,,,,,,,
1689,2271,Permanent Midnight (1998),Drama,120788,22318.0,,,,,,,
1690,2272,One True Thing (1998),Drama,120776,53113.0,,,,,,,
1691,2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,120812,2109.0,,,,,,,
1692,2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,118736,24746.0,,,,,,,
1693,2278,Ronin (1998),Action|Crime|Thriller,122690,8195.0,,,,,,,
1694,2279,Urban Legend (1998),Horror|Thriller,146336,9877.0,,,,,,,
1695,2280,Clay Pigeons (1998),Crime,118863,26618.0,,,,,,,
1696,2281,Monument Ave. (1998),Action|Crime|Drama,119802,21132.0,,,,,,,
1697,2282,Pecker (1998),Comedy|Drama,126604,11855.0,,,,,,,
1698,2283,"Sheltering Sky, The (1990)",Drama,100594,24016.0,,,,,,,
1699,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,80731,3486.0,,,,,,,
1700,2287,Them! (1954),Horror|Sci-Fi|Thriller,47573,11071.0,,,,,,,
1701,2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,84787,1091.0,,,,,,,
1702,2289,"Player, The (1992)",Comedy|Crime|Drama,105151,10403.0,,,,,,,
1703,2290,Stardust Memories (1980),Comedy|Drama,81554,11337.0,,,,,,,
1704,2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,99487,162.0,,,,,,,
1705,2292,Overnight Delivery (1998),Comedy|Romance,117276,25723.0,,,,,,,
1706,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,120587,8916.0,,,,,,,
1707,2295,"Impostors, The (1998)",Comedy,120823,28134.0,,,,,,,
1708,2296,"Night at the Roxbury, A (1998)",Comedy,120770,9429.0,,,,,,,
1709,2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,120889,12159.0,,,,,,,
1710,2298,Strangeland (1998),Thriller,124102,27791.0,,,,,,,
1711,2300,"Producers, The (1968)",Comedy,63462,30197.0,,,,,,,
1712,2301,History of the World: Part I (1981),Comedy|Musical,82517,10156.0,,,,,,,
1713,2302,My Cousin Vinny (1992),Comedy,104952,10377.0,,,,,,,
1714,2303,Nashville (1975),Drama|Musical,73440,3121.0,,,,,,,
1715,2304,Love Is the Devil (1998),Drama,119577,4975.0,,,,,,,
1716,2306,Holy Man (1998),Comedy,120701,9713.0,,,,,,,
1717,2307,One Tough Cop (1998),Action|Crime,122642,134368.0,,,,,,,
1718,2310,"Mighty, The (1998)",Drama,119670,9821.0,,,,,,,
1719,2311,2010: The Year We Make Contact (1984),Sci-Fi,86837,4437.0,,,,,,,
1720,2312,Children of a Lesser God (1986),Drama,90830,1890.0,,,,,,,
1721,2313,"Elephant Man, The (1980)",Drama,80678,1955.0,,,,,,,
1722,2314,Beloved (1998),Drama,120603,39437.0,,,,,,,
1723,2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,144120,11932.0,,,,,,,
1724,2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,120791,6435.0,,,,,,,
1725,2318,Happiness (1998),Comedy|Drama,147612,10683.0,,,,,,,
1726,2320,Apt Pupil (1998),Drama|Thriller,118636,9445.0,,,,,,,
1727,2321,Pleasantville (1998),Comedy|Drama|Fantasy,120789,2657.0,,,,,,,
1728,2322,Soldier (1998),Action|Sci-Fi|War,120157,9425.0,,,,,,,
1729,2323,"Cruise, The (1998)",Documentary,150230,32326.0,,,,,,,
1730,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,118799,637.0,,,,,,,
1731,2325,Orgazmo (1997),Comedy,124819,8675.0,,,,,,,
1732,2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,100740,20701.0,,,,,,,
1733,2328,Vampires (1998),Horror|Western,120877,9945.0,,,,,,,
1734,2329,American History X (1998),Crime|Drama,120586,73.0,,,,,,,
1735,2330,Hands on a Hard Body (1996),Comedy|Documentary,116481,18603.0,,,,,,,
1736,2331,Living Out Loud (1998),Comedy|Drama|Romance,120722,46889.0,,,,,,,
1737,2332,Belly (1998),Crime|Drama,158493,12888.0,,,,,,,
1738,2333,Gods and Monsters (1998),Drama,120684,3033.0,,,,,,,
1739,2334,"Siege, The (1998)",Action|Thriller,133952,9882.0,,,,,,,
1740,2335,"Waterboy, The (1998)",Comedy,120484,10663.0,,,,,,,
1741,2336,Elizabeth (1998),Drama,127536,4518.0,,,,,,,
1742,2337,Velvet Goldmine (1998),Drama,120879,1808.0,,,,,,,
1743,2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,130018,3600.0,,,,,,,
1744,2339,I'll Be Home For Christmas (1998),Comedy|Romance,155753,17037.0,,,,,,,
1745,2340,Meet Joe Black (1998),Romance,119643,297.0,,,,,,,
1746,2342,Hard Core Logo (1996),Comedy|Drama,116488,21589.0,,,,,,,
1747,2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,89941,11893.0,,,,,,,
1748,2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,73747,12223.0,,,,,,,
1749,2347,"Pope of Greenwich Village, The (1984)",Drama,87932,32081.0,,,,,,,
1750,2348,Sid and Nancy (1986),Drama,91954,14924.0,,,,,,,
1751,2349,Mona Lisa (1986),Comedy|Thriller,91538,10002.0,,,,,,,
1752,2350,Heart Condition (1990),Comedy,99750,41817.0,,,,,,,
1753,2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,50783,19426.0,,,,,,,
1754,2352,"Big Chill, The (1983)",Comedy|Drama,85244,12560.0,,,,,,,
1755,2353,Enemy of the State (1998),Action|Thriller,120660,9798.0,,,,,,,
1756,2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy,134067,14444.0,,,,,,,
1757,2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,120623,9487.0,,,,,,,
1758,2356,Celebrity (1998),Comedy,120533,9466.0,,,,,,,
1759,2357,Central Station (Central do Brasil) (1998),Drama,140888,666.0,,,,,,,
1760,2358,Savior (1998),Drama|War,120070,2042.0,,,,,,,
1761,2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,166396,10162.0,,,,,,,
1762,2360,"Celebration, The (Festen) (1998)",Drama,154420,309.0,,,,,,,
1763,2361,Pink Flamingos (1972),Comedy,69089,692.0,,,,,,,
1764,2362,Glen or Glenda (1953),Drama,45826,24018.0,,,,,,,
1765,2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,47034,1678.0,,,,,,,
1766,2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,87344,39256.0,,,,,,,
1767,2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,56142,1680.0,,,,,,,
1768,2366,King Kong (1933),Action|Adventure|Fantasy|Horror,24216,244.0,,,,,,,
1769,2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,74751,10730.0,,,,,,,
1770,2368,King Kong Lives (1986),Adventure|Sci-Fi,91344,31947.0,,,,,,,
1771,2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,89017,8130.0,,,,,,,
1772,2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,89087,11532.0,,,,,,,
1773,2371,Fletch (1985),Comedy|Crime|Mystery,89155,9749.0,,,,,,,
1774,2372,Fletch Lives (1989),Comedy,97366,14628.0,,,,,,,
1775,2373,Red Sonja (1985),Action|Adventure|Fantasy,89893,9626.0,,,,,,,
1776,2374,Gung Ho (1986),Comedy|Drama,91159,13698.0,,,,,,,
1777,2375,"Money Pit, The (1986)",Comedy,91541,10466.0,,,,,,,
1778,2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,90264,707.0,,,,,,,
1779,2377,Lifeforce (1985),Horror|Sci-Fi,89489,11954.0,,,,,,,
1780,2378,Police Academy (1984),Comedy|Crime,87928,9336.0,,,,,,,
1781,2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,89822,10157.0,,,,,,,
1782,2380,Police Academy 3: Back in Training (1986),Comedy|Crime,91777,12118.0,,,,,,,
